,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
1182,0,2023-03-01T18:49:51.322378,1580838,186,514,1642,-1059,-554,-325,47,273,-115
1183,0,2023-03-01T18:49:51.327871,1580844,186,514,1642,-1059,-554,-325,47,273,-115
1184,0,2023-03-01T18:49:51.333075,1580849,186,514,1642,-1059,-554,-325,47,273,-115
1185,0,2023-03-01T18:49:51.338993,1580855,186,514,1642,-1059,-554,-325,47,273,-115
1186,0,2023-03-01T18:49:51.344102,1580860,183,505,1641,-1048,-558,-326,47,273,-115
1187,0,2023-03-01T18:49:51.350144,1580866,183,505,1641,-1048,-558,-326,47,273,-115
1188,0,2023-03-01T18:49:51.355486,1580871,183,505,1641,-1048,-558,-326,47,273,-115
1189,0,2023-03-01T18:49:51.360453,1580876,184,508,1650,-1031,-565,-323,55,269,-113
1190,0,2023-03-01T18:49:51.366107,1580881,184,508,1650,-1031,-565,-323,55,269,-113
1191,0,2023-03-01T18:49:51.371339,1580888,184,508,1650,-1031,-565,-323,55,269,-113
1192,0,2023-03-01T18:49:51.376552,1580893,184,508,1650,-1031,-565,-323,55,269,-113
1193,0,2023-03-01T18:49:51.381615,1580898,184,515,1644,-1021,-580,-315,55,269,-113
1194,0,2023-03-01T18:49:51.387265,1580903,184,515,1644,-1021,-580,-315,55,269,-113
1195,0,2023-03-01T18:49:51.392411,1580908,184,515,1644,-1021,-580,-315,55,269,-113
1196,0,2023-03-01T18:49:51.399092,1580914,184,515,1644,-1021,-580,-315,55,269,-113
1197,0,2023-03-01T18:49:51.403898,1580920,189,522,1641,-1014,-577,-315,55,269,-113
1198,0,2023-03-01T18:49:51.409853,1580925,189,522,1641,-1014,-577,-315,55,269,-113
1199,0,2023-03-01T18:49:51.414853,1580931,189,522,1641,-1014,-577,-315,55,269,-113
1200,0,2023-03-01T18:49:51.419534,1580936,192,523,1639,-1031,-567,-324,55,269,-113
1201,0,2023-03-01T18:49:51.425575,1580941,192,523,1639,-1031,-567,-324,55,269,-113
1202,0,2023-03-01T18:49:51.431725,1580948,192,523,1639,-1031,-567,-324,55,269,-113
1203,0,2023-03-01T18:49:51.436801,1580953,192,523,1639,-1031,-567,-324,55,269,-113
1204,0,2023-03-01T18:49:51.441604,1580957,189,517,1641,-1048,-559,-319,55,269,-113
1205,0,2023-03-01T18:49:51.446990,1580963,189,517,1641,-1048,-559,-319,55,269,-113
1206,0,2023-03-01T18:49:51.452108,1580967,189,517,1641,-1048,-559,-319,55,269,-113
1207,0,2023-03-01T18:49:51.458038,1580974,189,517,1641,-1048,-559,-319,55,269,-113
1208,0,2023-03-01T18:49:51.462737,1580979,186,510,1640,-1057,-559,-323,55,269,-113
1209,0,2023-03-01T18:49:51.469461,1580985,186,510,1640,-1057,-559,-323,55,269,-113
1210,0,2023-03-01T18:49:51.474253,1580990,186,510,1640,-1057,-559,-323,55,269,-113
1211,0,2023-03-01T18:49:51.479442,1580995,186,510,1640,-1057,-559,-323,55,269,-113
1212,0,2023-03-01T18:49:51.484526,1581000,184,507,1644,-1049,-568,-326,55,269,-113
1213,0,2023-03-01T18:49:51.490445,1581006,184,507,1644,-1049,-568,-326,55,269,-113
1214,0,2023-03-01T18:49:51.495697,1581011,184,507,1644,-1049,-568,-326,55,269,-113
1215,0,2023-03-01T18:49:51.500323,1581017,188,511,1642,-1030,-572,-326,54,270,-112
1216,0,2023-03-01T18:49:51.505983,1581022,188,511,1642,-1030,-572,-326,54,270,-112
1217,0,2023-03-01T18:49:51.511577,1581028,188,511,1642,-1030,-572,-326,54,270,-112
1218,0,2023-03-01T18:49:51.517308,1581033,188,511,1642,-1030,-572,-326,54,270,-112
1219,0,2023-03-01T18:49:51.522496,1581038,189,519,1643,-1014,-579,-319,54,270,-112
1220,0,2023-03-01T18:49:51.528759,1581044,189,519,1643,-1014,-579,-319,54,270,-112
1221,0,2023-03-01T18:49:51.533444,1581049,189,519,1643,-1014,-579,-319,54,270,-112
1222,0,2023-03-01T18:49:51.539477,1581056,189,519,1643,-1014,-579,-319,54,270,-112
1223,0,2023-03-01T18:49:51.544807,1581061,193,524,1641,-1033,-576,-312,54,270,-112
1224,0,2023-03-01T18:49:51.550648,1581067,193,524,1641,-1033,-576,-312,54,270,-112
1225,0,2023-03-01T18:49:51.556218,1581072,193,524,1641,-1033,-576,-312,54,270,-112
1226,0,2023-03-01T18:49:51.561229,1581077,190,525,1649,-1040,-565,-315,54,270,-112
1227,0,2023-03-01T18:49:51.567116,1581083,190,525,1649,-1040,-565,-315,54,270,-112
1228,0,2023-03-01T18:49:51.572995,1581089,190,525,1649,-1040,-565,-315,54,270,-112
1229,0,2023-03-01T18:49:51.578292,1581094,190,525,1649,-1040,-565,-315,54,270,-112
1230,0,2023-03-01T18:49:51.583059,1581099,190,525,1649,-1040,-565,-315,54,270,-112
1231,0,2023-03-01T18:49:51.588766,1581105,190,525,1649,-1040,-565,-315,54,270,-112
1232,0,2023-03-01T18:49:51.593746,1581110,190,525,1649,-1040,-565,-315,54,270,-112
1233,0,2023-03-01T18:49:51.599393,1581115,190,525,1649,-1040,-565,-315,54,270,-112
1234,0,2023-03-01T18:49:51.604091,1581120,185,505,1642,-1050,-569,-322,54,270,-112
1235,0,2023-03-01T18:49:51.610835,1581126,185,505,1642,-1050,-569,-322,54,270,-112
1236,0,2023-03-01T18:49:51.616539,1581132,185,505,1642,-1050,-569,-322,54,270,-112
1237,0,2023-03-01T18:49:51.622058,1581137,186,516,1653,-1034,-574,-331,53,277,-109
1238,0,2023-03-01T18:49:51.627559,1581144,186,516,1653,-1034,-574,-331,53,277,-109
1239,0,2023-03-01T18:49:51.633218,1581150,186,516,1653,-1034,-574,-331,53,277,-109
1240,0,2023-03-01T18:49:51.639372,1581155,186,516,1653,-1034,-574,-331,53,277,-109
1241,0,2023-03-01T18:49:51.644502,1581160,186,510,1642,-1032,-578,-309,53,277,-109
1242,0,2023-03-01T18:49:51.651344,1581167,186,510,1642,-1032,-578,-309,53,277,-109
1243,0,2023-03-01T18:49:51.656901,1581173,186,510,1642,-1032,-578,-309,53,277,-109
1244,0,2023-03-01T18:49:51.661334,1581177,191,523,1642,-1027,-569,-298,53,277,-109
1245,0,2023-03-01T18:49:51.666769,1581182,191,523,1642,-1027,-569,-298,53,277,-109
1246,0,2023-03-01T18:49:51.672602,1581189,191,523,1642,-1027,-569,-298,53,277,-109
1247,0,2023-03-01T18:49:51.678178,1581194,191,523,1642,-1027,-569,-298,53,277,-109
1248,0,2023-03-01T18:49:51.683282,1581199,192,524,1635,-1029,-557,-270,53,277,-109
1249,0,2023-03-01T18:49:51.689664,1581206,192,524,1635,-1029,-557,-270,53,277,-109
1250,0,2023-03-01T18:49:51.694389,1581210,192,524,1635,-1029,-557,-270,53,277,-109
1251,0,2023-03-01T18:49:51.700103,1581216,186,506,1641,-1048,-550,-222,53,277,-109
1252,0,2023-03-01T18:49:51.705803,1581221,186,506,1641,-1048,-550,-222,53,277,-109
1253,0,2023-03-01T18:49:51.711603,1581228,186,506,1641,-1048,-550,-222,53,277,-109
1254,0,2023-03-01T18:49:51.717190,1581233,186,506,1641,-1048,-550,-222,53,277,-109
1255,0,2023-03-01T18:49:51.721883,1581238,192,518,1649,-1028,-549,-249,53,277,-109
1256,0,2023-03-01T18:49:51.727303,1581243,192,518,1649,-1028,-549,-249,53,277,-109
1257,0,2023-03-01T18:49:51.733540,1581249,192,518,1649,-1028,-549,-249,53,277,-109
1258,0,2023-03-01T18:49:51.739053,1581255,192,518,1649,-1028,-549,-249,53,277,-109
1259,0,2023-03-01T18:49:51.743970,1581260,192,513,1643,-1046,-543,-231,56,272,-114
1260,0,2023-03-01T18:49:51.749895,1581265,192,513,1643,-1046,-543,-231,56,272,-114
1261,0,2023-03-01T18:49:51.755591,1581272,192,513,1643,-1046,-543,-231,56,272,-114
1262,0,2023-03-01T18:49:51.760485,1581277,183,510,1656,-1030,-533,-153,56,272,-114
1263,0,2023-03-01T18:49:51.766274,1581282,183,510,1656,-1030,-533,-153,56,272,-114
1264,0,2023-03-01T18:49:51.771649,1581288,183,510,1656,-1030,-533,-153,56,272,-114
1265,0,2023-03-01T18:49:51.777038,1581293,183,510,1656,-1030,-533,-153,56,272,-114
1266,0,2023-03-01T18:49:51.781905,1581298,183,514,1645,-1021,-546,-183,56,272,-114
1267,0,2023-03-01T18:49:51.787317,1581303,183,514,1645,-1021,-546,-183,56,272,-114
1268,0,2023-03-01T18:49:51.792018,1581308,183,514,1645,-1021,-546,-183,56,272,-114
1269,0,2023-03-01T18:49:51.797658,1581314,183,514,1645,-1021,-546,-183,56,272,-114
1270,0,2023-03-01T18:49:51.802593,1581319,188,512,1633,-1020,-556,-196,56,272,-114
1271,0,2023-03-01T18:49:51.808135,1581324,188,512,1633,-1020,-556,-196,56,272,-114
1272,0,2023-03-01T18:49:51.812994,1581329,188,512,1633,-1020,-556,-196,56,272,-114
1273,0,2023-03-01T18:49:51.818432,1581334,188,512,1633,-1020,-556,-196,56,272,-114
1274,0,2023-03-01T18:49:51.823289,1581339,192,525,1642,-1002,-556,-183,56,272,-114
1275,0,2023-03-01T18:49:51.829142,1581345,192,525,1642,-1002,-556,-183,56,272,-114
1276,0,2023-03-01T18:49:51.833633,1581349,192,525,1642,-1002,-556,-183,56,272,-114
1277,0,2023-03-01T18:49:51.839169,1581356,192,525,1642,-1002,-556,-183,56,272,-114
1278,0,2023-03-01T18:49:51.843782,1581360,188,516,1639,-1007,-568,-197,56,272,-114
1279,0,2023-03-01T18:49:51.849491,1581365,188,516,1639,-1007,-568,-197,56,272,-114
1280,0,2023-03-01T18:49:51.854585,1581371,188,516,1639,-1007,-568,-197,56,272,-114
1281,0,2023-03-01T18:49:51.860115,1581376,195,517,1638,-932,-620,-196,56,272,-114
1282,0,2023-03-01T18:49:51.865760,1581382,195,517,1638,-932,-620,-196,56,272,-114
1283,0,2023-03-01T18:49:51.871719,1581387,195,517,1638,-932,-620,-196,56,272,-114
1284,0,2023-03-01T18:49:51.877833,1581393,195,517,1638,-932,-620,-196,56,272,-114
1285,0,2023-03-01T18:49:51.882932,1581399,179,506,1646,-904,-622,-174,53,261,-111
1286,0,2023-03-01T18:49:51.889040,1581405,179,506,1646,-904,-622,-174,53,261,-111
1287,0,2023-03-01T18:49:51.894011,1581410,179,506,1646,-904,-622,-174,53,261,-111
1288,0,2023-03-01T18:49:51.899785,1581416,179,506,1646,-904,-622,-174,53,261,-111
1289,0,2023-03-01T18:49:51.904904,1581421,196,529,1640,-948,-598,-208,53,261,-111
1290,0,2023-03-01T18:49:51.911300,1581427,196,529,1640,-948,-598,-208,53,261,-111
1291,0,2023-03-01T18:49:51.916965,1581432,196,529,1640,-948,-598,-208,53,261,-111
1292,0,2023-03-01T18:49:51.922290,1581438,180,507,1640,-934,-602,-171,53,261,-111
1293,0,2023-03-01T18:49:51.928219,1581444,180,507,1640,-934,-602,-171,53,261,-111
1294,0,2023-03-01T18:49:51.934612,1581451,180,507,1640,-934,-602,-171,53,261,-111
1295,0,2023-03-01T18:49:51.940222,1581456,196,529,1644,-944,-603,-189,53,261,-111
1296,0,2023-03-01T18:49:51.945625,1581461,196,529,1644,-944,-603,-189,53,261,-111
1297,0,2023-03-01T18:49:51.950798,1581466,196,529,1644,-944,-603,-189,53,261,-111
1298,0,2023-03-01T18:49:51.956864,1581472,196,529,1644,-944,-603,-189,53,261,-111
1299,0,2023-03-01T18:49:51.962102,1581477,186,517,1640,-924,-603,-169,53,261,-111
1300,0,2023-03-01T18:49:51.967921,1581484,186,517,1640,-924,-603,-169,53,261,-111
1301,0,2023-03-01T18:49:51.973496,1581490,186,517,1640,-924,-603,-169,53,261,-111
1302,0,2023-03-01T18:49:51.979661,1581496,186,517,1640,-924,-603,-169,53,261,-111
1303,0,2023-03-01T18:49:51.984544,1581501,195,523,1639,-945,-597,-172,53,261,-111
1304,0,2023-03-01T18:49:51.990308,1581506,195,523,1639,-945,-597,-172,53,261,-111
1305,0,2023-03-01T18:49:51.995563,1581511,195,523,1639,-945,-597,-172,53,261,-111
1306,0,2023-03-01T18:49:52.000760,1581516,190,516,1645,-942,-603,-174,49,273,-111
1307,0,2023-03-01T18:49:52.006182,1581522,190,516,1645,-942,-603,-174,49,273,-125
1308,0,2023-03-01T18:49:52.011979,1581528,190,516,1645,-942,-603,-174,49,273,-125
1309,0,2023-03-01T18:49:52.018418,1581534,190,516,1645,-942,-603,-174,49,273,-125
1310,0,2023-03-01T18:49:52.023509,1581540,194,519,1642,-940,-591,-176,49,273,-125
1311,0,2023-03-01T18:49:52.029541,1581546,194,519,1642,-940,-591,-176,49,273,-125
1312,0,2023-03-01T18:49:52.034489,1581550,194,519,1642,-940,-591,-176,49,273,-125
1313,0,2023-03-01T18:49:52.040292,1581556,194,519,1642,-940,-591,-176,49,273,-125
1314,0,2023-03-01T18:49:52.044927,1581561,192,523,1640,-931,-596,-170,49,273,-125
1315,0,2023-03-01T18:49:52.051188,1581568,192,523,1640,-931,-596,-170,49,273,-125
1316,0,2023-03-01T18:49:52.056654,1581573,192,523,1640,-931,-596,-170,49,273,-125
1317,0,2023-03-01T18:49:52.061551,1581578,193,527,1643,-926,-607,-172,49,273,-125
1318,0,2023-03-01T18:49:52.067163,1581583,193,527,1643,-926,-607,-172,49,273,-125
1319,0,2023-03-01T18:49:52.072369,1581588,193,527,1643,-926,-607,-172,49,273,-125
1320,0,2023-03-01T18:49:52.077628,1581594,193,527,1643,-926,-607,-172,49,273,-125
1321,0,2023-03-01T18:49:52.082364,1581598,190,525,1638,-908,-616,-164,49,273,-125
1322,0,2023-03-01T18:49:52.087558,1581603,190,525,1638,-908,-616,-164,49,273,-125
1323,0,2023-03-01T18:49:52.092280,1581608,190,525,1638,-908,-616,-164,49,273,-125
1324,0,2023-03-01T18:49:52.097899,1581614,190,525,1638,-908,-616,-164,49,273,-125
1325,0,2023-03-01T18:49:52.102998,1581619,199,526,1631,-932,-610,-163,49,273,-125
1326,0,2023-03-01T18:49:52.109139,1581625,199,526,1631,-932,-610,-163,49,273,-125
1327,0,2023-03-01T18:49:52.113935,1581630,199,526,1631,-932,-610,-163,49,273,-125
1328,0,2023-03-01T18:49:52.119594,1581635,199,526,1631,-932,-610,-163,49,273,-125
1329,0,2023-03-01T18:49:52.124651,1581640,195,521,1634,-928,-603,-164,49,273,-125
1330,0,2023-03-01T18:49:52.130354,1581646,195,521,1634,-928,-603,-164,49,273,-125
1331,0,2023-03-01T18:49:52.135962,1581652,195,521,1634,-928,-603,-164,49,273,-125
1332,0,2023-03-01T18:49:52.141037,1581657,198,526,1647,-926,-616,-176,49,263,-117
1333,0,2023-03-01T18:49:52.146540,1581663,198,526,1647,-926,-616,-176,49,263,-117
1334,0,2023-03-01T18:49:52.151389,1581668,198,526,1647,-926,-616,-176,49,263,-117
1335,0,2023-03-01T18:49:52.156805,1581673,198,526,1647,-926,-616,-176,49,263,-117
1336,0,2023-03-01T18:49:52.162135,1581678,193,528,1645,-921,-597,-170,49,263,-117
1337,0,2023-03-01T18:49:52.167291,1581683,193,528,1645,-921,-597,-170,49,263,-117
1338,0,2023-03-01T18:49:52.171831,1581688,193,528,1645,-921,-597,-170,49,263,-117
1339,0,2023-03-01T18:49:52.177065,1581693,193,528,1645,-921,-597,-170,49,263,-117
1340,0,2023-03-01T18:49:52.182071,1581699,191,523,1637,-927,-610,-155,49,263,-117
1341,0,2023-03-01T18:49:52.188068,1581704,191,523,1637,-927,-610,-155,49,263,-117
1342,0,2023-03-01T18:49:52.192671,1581709,191,523,1637,-927,-610,-155,49,263,-117
1343,0,2023-03-01T18:49:52.198396,1581714,191,523,1637,-927,-610,-155,49,263,-117
1344,0,2023-03-01T18:49:52.203392,1581719,197,532,1640,-914,-609,-154,49,263,-117
1345,0,2023-03-01T18:49:52.209351,1581725,197,532,1640,-914,-609,-154,49,263,-117
1346,0,2023-03-01T18:49:52.213962,1581730,197,532,1640,-914,-609,-154,49,263,-117
1347,0,2023-03-01T18:49:52.219342,1581735,197,532,1640,-914,-609,-154,49,263,-117
1348,0,2023-03-01T18:49:52.224292,1581741,197,534,1639,-917,-608,-148,49,263,-117
1349,0,2023-03-01T18:49:52.229643,1581746,197,534,1639,-917,-608,-148,49,263,-117
1350,0,2023-03-01T18:49:52.234549,1581751,197,534,1639,-917,-608,-148,49,263,-117
1351,0,2023-03-01T18:49:52.240190,1581756,197,534,1639,-917,-608,-148,49,263,-117
1352,0,2023-03-01T18:49:52.244930,1581761,194,526,1640,-920,-606,-141,49,263,-117
1353,0,2023-03-01T18:49:52.250804,1581767,194,526,1640,-920,-606,-141,49,263,-117
1354,0,2023-03-01T18:49:52.256206,1581772,194,526,1640,-920,-606,-141,49,263,-117
1355,0,2023-03-01T18:49:52.261336,1581777,202,536,1644,-916,-611,-154,50,266,-110
1356,0,2023-03-01T18:49:52.266933,1581783,202,536,1644,-916,-611,-154,50,266,-110
1357,0,2023-03-01T18:49:52.272646,1581789,202,536,1644,-916,-611,-154,50,266,-110
1358,0,2023-03-01T18:49:52.279369,1581796,202,536,1644,-916,-611,-154,50,266,-110
1359,0,2023-03-01T18:49:52.283801,1581800,191,523,1645,-909,-614,-134,50,266,-110
1360,0,2023-03-01T18:49:52.289498,1581806,191,523,1645,-909,-614,-134,50,266,-110
1361,0,2023-03-01T18:49:52.294317,1581810,191,523,1645,-909,-614,-134,50,266,-110
1362,0,2023-03-01T18:49:52.300004,1581816,191,523,1645,-909,-614,-134,50,266,-110
1363,0,2023-03-01T18:49:52.304826,1581821,191,523,1645,-909,-614,-134,50,266,-110
1364,0,2023-03-01T18:49:52.309681,1581826,191,523,1645,-909,-614,-134,50,266,-110
1365,0,2023-03-01T18:49:52.314515,1581831,191,523,1645,-909,-614,-134,50,266,-110
1366,0,2023-03-01T18:49:52.320175,1581836,191,523,1645,-909,-614,-134,50,266,-110
1367,0,2023-03-01T18:49:52.326084,1581841,196,530,1641,-910,-620,-151,50,266,-110
1368,0,2023-03-01T18:49:52.331912,1581848,196,530,1641,-910,-620,-151,50,266,-110
1369,0,2023-03-01T18:49:52.337546,1581853,196,530,1641,-910,-620,-151,50,266,-110
1370,0,2023-03-01T18:49:52.342526,1581858,196,525,1643,-907,-609,-136,50,266,-110
1371,0,2023-03-01T18:49:52.348141,1581864,196,525,1643,-907,-609,-136,50,266,-110
1372,0,2023-03-01T18:49:52.354262,1581870,196,525,1643,-907,-609,-136,50,266,-110
1373,0,2023-03-01T18:49:52.359744,1581876,196,525,1643,-907,-609,-136,50,266,-110
1374,0,2023-03-01T18:49:52.364828,1581881,201,532,1640,-903,-614,-148,50,266,-110
1375,0,2023-03-01T18:49:52.370380,1581886,201,532,1640,-903,-614,-148,50,266,-110
1376,0,2023-03-01T18:49:52.375895,1581892,201,532,1640,-903,-614,-148,50,266,-110
1377,0,2023-03-01T18:49:52.381656,1581897,194,526,1629,-905,-622,-129,50,266,-110
1378,0,2023-03-01T18:49:52.387501,1581903,194,526,1629,-905,-622,-129,50,266,-110
1379,0,2023-03-01T18:49:52.392521,1581908,194,526,1629,-905,-622,-129,50,266,-110
1380,0,2023-03-01T18:49:52.398055,1581914,194,526,1629,-905,-622,-129,50,266,-110
1381,0,2023-03-01T18:49:52.403170,1581919,196,538,1644,-911,-613,-130,50,266,-110
1382,0,2023-03-01T18:49:52.408925,1581925,196,538,1644,-911,-613,-130,50,266,-110
1383,0,2023-03-01T18:49:52.413924,1581930,196,538,1644,-911,-613,-130,50,266,-110
1384,0,2023-03-01T18:49:52.419609,1581935,196,538,1644,-911,-613,-130,50,266,-110
1385,0,2023-03-01T18:49:52.424696,1581940,202,536,1640,-911,-614,-139,50,266,-110
1386,0,2023-03-01T18:49:52.431238,1581947,202,536,1640,-911,-614,-139,50,266,-110
1387,0,2023-03-01T18:49:52.437128,1581953,202,536,1640,-911,-614,-139,50,266,-110
1388,0,2023-03-01T18:49:52.441963,1581958,197,532,1642,-903,-618,-146,50,266,-110
1389,0,2023-03-01T18:49:52.447796,1581964,197,532,1642,-903,-618,-146,50,266,-110
1390,0,2023-03-01T18:49:52.453436,1581969,197,532,1642,-903,-618,-146,50,266,-110
1391,0,2023-03-01T18:49:52.459480,1581975,197,532,1642,-903,-618,-146,50,266,-110
1392,0,2023-03-01T18:49:52.464858,1581980,199,539,1642,-910,-615,-147,50,266,-110
1393,0,2023-03-01T18:49:52.471494,1581987,199,539,1642,-910,-615,-147,50,266,-110
1394,0,2023-03-01T18:49:52.476876,1581992,199,539,1642,-910,-615,-147,50,266,-110
1395,0,2023-03-01T18:49:52.482070,1581998,201,537,1630,-906,-614,-146,50,266,-110
1396,0,2023-03-01T18:49:52.487693,1582004,201,537,1630,-906,-614,-146,50,266,-110
1397,0,2023-03-01T18:49:52.493881,1582009,201,537,1630,-906,-614,-146,50,266,-110
1398,0,2023-03-01T18:49:52.499386,1582016,201,537,1630,-906,-614,-146,50,266,-110
1399,0,2023-03-01T18:49:52.504362,1582020,203,541,1639,-897,-606,-131,50,266,-110
1400,0,2023-03-01T18:49:52.510462,1582026,203,541,1639,-897,-606,-131,50,266,-110
1401,0,2023-03-01T18:49:52.515822,1582031,203,541,1639,-897,-606,-131,50,266,-110
1402,0,2023-03-01T18:49:52.521137,1582036,198,538,1640,-900,-620,-139,55,267,-115
1403,0,2023-03-01T18:49:52.526714,1582043,198,538,1640,-900,-620,-139,55,267,-115
1404,0,2023-03-01T18:49:52.531548,1582048,198,538,1640,-900,-620,-139,55,267,-115
1405,0,2023-03-01T18:49:52.536200,1582052,198,538,1640,-900,-620,-139,55,267,-115
1406,0,2023-03-01T18:49:52.541082,1582057,199,534,1638,-906,-617,-136,55,267,-115
1407,0,2023-03-01T18:49:52.546530,1582062,199,534,1638,-906,-617,-136,55,267,-115
1408,0,2023-03-01T18:49:52.552593,1582068,199,534,1638,-906,-617,-136,55,267,-115
1409,0,2023-03-01T18:49:52.558540,1582073,199,534,1638,-906,-617,-136,55,267,-115
1410,0,2023-03-01T18:49:52.563533,1582080,205,538,1640,-892,-613,-136,55,267,-115
1411,0,2023-03-01T18:49:52.569459,1582086,205,538,1640,-892,-613,-136,55,267,-115
1412,0,2023-03-01T18:49:52.574317,1582091,205,538,1640,-892,-613,-136,55,267,-115
1413,0,2023-03-01T18:49:52.579928,1582096,205,538,1640,-892,-613,-136,55,267,-115
1414,0,2023-03-01T18:49:52.584364,1582101,206,541,1645,-899,-621,-137,55,267,-115
1415,0,2023-03-01T18:49:52.590300,1582106,206,541,1645,-899,-621,-137,55,267,-115
1416,0,2023-03-01T18:49:52.595526,1582111,206,541,1645,-899,-621,-137,55,267,-115
1417,0,2023-03-01T18:49:52.600477,1582116,206,541,1645,-899,-621,-137,55,267,-115
1418,0,2023-03-01T18:49:52.605498,1582121,198,540,1635,-905,-615,-117,55,267,-115
1419,0,2023-03-01T18:49:52.610998,1582128,198,540,1635,-905,-615,-117,55,267,-115
1420,0,2023-03-01T18:49:52.616159,1582133,198,540,1635,-905,-615,-117,55,267,-115
1421,0,2023-03-01T18:49:52.620816,1582137,207,543,1633,-894,-614,-125,55,267,-115
1422,0,2023-03-01T18:49:52.627036,1582142,207,543,1633,-894,-614,-125,55,267,-115
1423,0,2023-03-01T18:49:52.632055,1582148,207,543,1633,-894,-614,-125,55,267,-115
1424,0,2023-03-01T18:49:52.637686,1582154,207,543,1633,-894,-614,-125,55,267,-115
1425,0,2023-03-01T18:49:52.642682,1582158,201,537,1639,-901,-621,-128,61,271,-119
1426,0,2023-03-01T18:49:52.648216,1582163,201,537,1639,-901,-621,-128,61,271,-119
1427,0,2023-03-01T18:49:52.653211,1582170,201,537,1639,-901,-621,-128,61,271,-119
1428,0,2023-03-01T18:49:52.659197,1582175,201,537,1639,-901,-621,-128,61,271,-119
1429,0,2023-03-01T18:49:52.664519,1582181,202,544,1640,-897,-609,-106,61,271,-119
1430,0,2023-03-01T18:49:52.670762,1582187,202,544,1640,-897,-609,-106,61,271,-119
1431,0,2023-03-01T18:49:52.676615,1582192,202,544,1640,-897,-609,-106,61,271,-119
1432,0,2023-03-01T18:49:52.681165,1582197,205,547,1636,-902,-605,-127,61,271,-119
1433,0,2023-03-01T18:49:52.686794,1582202,205,547,1636,-902,-605,-127,61,271,-119
1434,0,2023-03-01T18:49:52.691815,1582208,205,547,1636,-902,-605,-127,61,271,-119
1435,0,2023-03-01T18:49:52.697057,1582214,205,547,1636,-902,-605,-127,61,271,-119
1436,0,2023-03-01T18:49:52.701884,1582218,204,542,1636,-906,-617,-127,61,271,-119
1437,0,2023-03-01T18:49:52.706832,1582223,204,542,1636,-906,-617,-127,61,271,-119
1438,0,2023-03-01T18:49:52.711878,1582228,204,542,1636,-906,-617,-127,61,271,-119
1439,0,2023-03-01T18:49:52.717362,1582233,204,542,1636,-906,-617,-127,61,271,-119
